Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-08-23 00:00:00-04:00,3.964818954467774,3.998136760807839,3.964818954467774,3.9648189544677734,8300,0.0,0.0
1999-08-24 00:00:00-04:00,3.9814778576378065,3.9814778576378065,3.964818954467774,3.9648189544677734,3500,0.0,0.0
1999-08-25 00:00:00-04:00,3.981475830078125,3.998134724764644,3.981475830078125,3.981475830078125,12600,0.0,0.0
1999-08-26 00:00:00-04:00,3.998137247764458,3.998137247764458,3.931501626968384,3.931501626968384,31100,0.0,0.0
1999-08-27 00:00:00-04:00,3.9481605321674023,3.9481605321674023,3.931501626968384,3.931501626968384,4400,0.0,0.0
1999-08-30 00:00:00-04:00,3.9315005525629574,3.9315005525629574,3.898182751270051,3.914841651916504,3400,0.0,0.0
1999-08-31 00:00:00-04:00,3.9148427217693653,3.931501626968384,3.9148427217693653,3.931501626968384,11000,0.0,0.0
1999-09-01 00:00:00-04:00,3.931501626968384,3.931501626968384,3.8648660061723095,3.931501626968384,14300,0.0,0.0
1999-09-02 00:00:00-04:00,3.9315018735380254,3.9315018735380254,3.8981840610504146,3.898184061050415,9100,0.0,0.0
1999-09-03 00:00:00-04:00,3.91484296729422,3.9315018735380254,3.8981840610504146,3.898184061050415,23200,0.0,0.0
1999-09-07 00:00:00-04:00,3.931501626968384,3.9481605321674023,3.931501626968384,3.931501626968384,23900,0.0,0.0
1999-09-08 00:00:00-04:00,3.9648196860256357,3.9648196860256357,3.8981840610504146,3.898184061050415,10300,0.0,0.0
1999-09-09 00:00:00-04:00,3.914840802036483,3.9314996990664253,3.8648641109466553,3.8648641109466553,18300,0.0,0.0
1999-09-10 00:00:00-04:00,3.9148427217693653,3.931501626968384,3.9148427217693653,3.931501626968384,1400,0.0,0.0
1999-09-13 00:00:00-04:00,3.950786472385765,3.950786472385765,3.91730523109436,3.9173052310943604,6000,0.072,0.0
1999-09-14 00:00:00-04:00,3.9340412253918853,3.9340412253918853,3.8503382205963135,3.8503382205963135,35900,0.0,0.0
1999-09-15 00:00:00-04:00,3.850341428790176,3.850341428790176,3.7833789691590423,3.8168601989746094,26900,0.0,0.0
1999-09-16 00:00:00-04:00,3.816861030274788,3.816861030274788,3.7666391746132772,3.7833797931671143,7500,0.0,0.0
1999-09-17 00:00:00-04:00,3.766638812209879,3.7833794291530336,3.7498981952667236,3.7498981952667236,40600,0.0,0.0
1999-09-20 00:00:00-04:00,3.766638812209879,3.766638812209879,3.7415278867951463,3.7498981952667236,14300,0.0,0.0
1999-09-21 00:00:00-04:00,3.74989903301274,3.74989903301274,3.6494553089141846,3.6494553089141846,93900,0.0,0.0
1999-09-22 00:00:00-04:00,3.6327166179726027,3.7164197658521556,3.6327166179726027,3.699679136276245,16100,0.0,0.0
1999-09-23 00:00:00-04:00,3.699676344437259,3.7498981952667236,3.699676344437259,3.7498981952667236,4300,0.0,0.0
1999-09-24 00:00:00-04:00,3.7164169613804137,3.766638812209879,3.7164169613804137,3.7498981952667236,7800,0.0,0.0
1999-09-27 00:00:00-04:00,3.7666381474567636,3.7833787614454604,3.73315691947937,3.73315691947937,6300,0.0,0.0
1999-09-28 00:00:00-04:00,3.7666379355123913,3.800119161605835,3.7666379355123913,3.800119161605835,8500,0.0,0.0
1999-09-29 00:00:00-04:00,3.766638354251259,3.8168601989746094,3.766638354251259,3.8168601989746094,1800,0.0,0.0
1999-09-30 00:00:00-04:00,3.80011641771897,3.8503382205963135,3.80011641771897,3.8503382205963135,10800,0.0,0.0
1999-10-01 00:00:00-04:00,3.867078821555428,3.883819422514542,3.8503382205963135,3.8503382205963135,22300,0.0,0.0
1999-10-04 00:00:00-04:00,3.883824348449707,3.883824348449707,3.883824348449707,3.883824348449707,4800,0.0,0.0
1999-10-05 00:00:00-04:00,3.8838222268394436,3.8838222268394436,3.800119161605835,3.800119161605835,13200,0.0,0.0
1999-10-06 00:00:00-04:00,3.8336026668548584,3.8336026668548584,3.78338079785676,3.8336026668548584,8000,0.0,0.0
1999-10-07 00:00:00-04:00,3.7833797931671143,3.7833797931671143,3.7833797931671143,3.7833797931671143,800,0.0,0.0
1999-10-08 00:00:00-04:00,3.800119161605835,3.800119161605835,3.800119161605835,3.800119161605835,100,0.0,0.0
1999-10-11 00:00:00-04:00,3.833597619637199,3.8503382205963135,3.7833758167598557,3.8503382205963135,5700,0.0,0.0
1999-10-12 00:00:00-04:00,3.816859567320192,3.8670814037323,3.7833783430454537,3.8670814037323,10400,0.0,0.0
1999-10-13 00:00:00-04:00,3.819165133393329,3.869638681411743,3.819165133393329,3.869638681411743,3900,0.072,0.0
1999-10-14 00:00:00-04:00,3.8359926654174266,3.8359926654174266,3.7686945484802785,3.8023436069488525,7400,0.0,0.0
1999-10-15 00:00:00-04:00,3.819166858990987,3.819166858990987,3.735044240951538,3.735044240951538,25400,0.0,0.0
1999-10-18 00:00:00-04:00,3.751869570125233,3.751869570125233,3.7013959884643555,3.7013959884643555,17500,0.0,0.0
1999-10-19 00:00:00-04:00,3.7350455799273083,3.802343698484557,3.7182210502879958,3.7686946392059326,37300,0.0,0.0
1999-10-20 00:00:00-04:00,3.768694186429365,3.768694186429365,3.6677470207214355,3.6677470207214355,27900,0.0,0.0
1999-10-21 00:00:00-04:00,3.6677458670831493,3.7350439563874276,3.65092134475708,3.65092134475708,19600,0.0,0.0
1999-10-22 00:00:00-04:00,3.6340968224310104,3.6677458670831493,3.6004477777788715,3.65092134475708,77300,0.0,0.0
1999-10-25 00:00:00-04:00,3.6004433454469194,3.6172678470611572,3.6004433454469194,3.6172678470611572,7700,0.0,0.0
1999-10-26 00:00:00-04:00,3.6172719369424837,3.6340964575794255,3.600447416305542,3.600447416305542,14400,0.0,0.0
1999-10-27 00:00:00-04:00,3.6172719369424837,3.6172719369424837,3.5667983750316585,3.600447416305542,21900,0.0,0.0
1999-10-28 00:00:00-04:00,3.6004477777788715,3.6677458670831493,3.6004477777788715,3.65092134475708,14400,0.0,0.0
1999-10-29 00:00:00-04:00,3.6172734378674707,3.6677470207214355,3.6172734378674707,3.6677470207214355,23800,0.0,0.0
1999-11-01 00:00:00-05:00,3.6677458670831493,3.6677458670831493,3.6340968224310104,3.65092134475708,10900,0.0,0.0
1999-11-02 00:00:00-05:00,3.6845709457656377,3.7686935700981867,3.6845709457656377,3.7182199954986572,25900,0.0,0.0
1999-11-03 00:00:00-05:00,3.7182205594293603,3.7182205594293603,3.667746977174663,3.6845715045928955,61900,0.0,0.0
1999-11-04 00:00:00-05:00,3.6845715483394237,3.701396075957412,3.6677470207214355,3.6677470207214355,16600,0.0,0.0
1999-11-05 00:00:00-05:00,3.7013959884643555,3.718220515684648,3.634097879583185,3.7013959884643555,23000,0.0,0.0
1999-11-08 00:00:00-05:00,3.701396075957412,3.701396075957412,3.6172734378674707,3.6677470207214355,20400,0.0,0.0
1999-11-09 00:00:00-05:00,3.6172678470611572,3.634092348675395,3.6004433454469194,3.6172678470611572,10000,0.0,0.0
1999-11-10 00:00:00-05:00,3.619840929953105,3.619840929953105,3.5352652072906494,3.5352652072906494,10200,0.072,0.0
1999-11-11 00:00:00-05:00,3.518352656688505,3.518352656688505,3.4845223426818848,3.4845223426818848,10100,0.0,0.0
1999-11-12 00:00:00-05:00,3.4845223426818848,3.5014374996851947,3.4845223426818848,3.4845223426818848,18500,0.0,0.0
1999-11-15 00:00:00-05:00,3.50143709299041,3.50143709299041,3.450691627874607,3.467606782913208,8000,0.0,0.0
1999-11-16 00:00:00-05:00,3.4168623264749254,3.4845229666031416,3.399947166442871,3.399947166442871,25600,0.0,0.0
1999-11-17 00:00:00-05:00,3.4168637786248715,3.433778945845787,3.3322879425202956,3.349203109741211,21600,0.0,0.0
1999-11-18 00:00:00-05:00,3.315371060135341,3.4168620109558105,3.315371060135341,3.4168620109558105,22200,0.0,0.0
1999-11-19 00:00:00-05:00,3.383031258216271,3.5521828211270843,3.383031258216271,3.518352508544922,22300,0.0,0.0
1999-11-22 00:00:00-05:00,3.484522195962759,3.518352508544922,3.4337767270895148,3.518352508544922,68700,0.0,0.0
1999-11-23 00:00:00-05:00,3.5521828211270843,3.5521828211270843,3.518352508544922,3.518352508544922,26800,0.0,0.0
1999-11-24 00:00:00-05:00,3.518352656688505,3.518352656688505,3.4506920286752645,3.4845223426818848,19500,0.0,0.0
1999-11-26 00:00:00-05:00,3.50143709299041,3.50143709299041,3.433776472836006,3.467606782913208,21100,0.0,0.0
1999-11-29 00:00:00-05:00,3.4337774865069792,3.4506926465390335,3.3830320064108172,3.399947166442871,25500,0.0,0.0
1999-11-30 00:00:00-05:00,3.3999463589347187,3.3999463589347187,3.3661160469055176,3.3661160469055176,52900,0.0,0.0
1999-12-01 00:00:00-05:00,3.383030652999878,3.383030652999878,3.33228519320488,3.383030652999878,47500,0.0,0.0
1999-12-02 00:00:00-05:00,3.3999463589347187,3.4168615149493196,3.3322857348763164,3.3661160469055176,72400,0.0,0.0
1999-12-03 00:00:00-05:00,3.3830320064108172,3.4168623264749254,3.349201686346709,3.399947166442871,41700,0.0,0.0
1999-12-06 00:00:00-05:00,3.3830320064108172,3.4337774865069792,3.3830320064108172,3.399947166442871,18800,0.0,0.0
1999-12-07 00:00:00-05:00,3.4337748561413757,3.4337748561413757,3.3322839736938477,3.3322839736938477,41000,0.0,0.0
1999-12-08 00:00:00-05:00,3.3153693974018097,3.3322845473885536,3.247708797454834,3.247708797454834,52500,0.0,0.0
1999-12-09 00:00:00-05:00,3.281540266832515,3.3661160469055176,3.264625110817914,3.3661160469055176,44400,0.0,0.0
1999-12-10 00:00:00-05:00,3.399946852485732,3.4168620109558105,3.3661165355455758,3.4168620109558105,57200,0.0,0.0
1999-12-13 00:00:00-05:00,3.3684111857414245,3.402435541152954,3.3173746526241303,3.402435541152954,103500,0.072,0.0
1999-12-14 00:00:00-05:00,3.3513983396383433,3.368410513951228,3.3003618166996884,3.3173739910125732,50400,0.0,0.0
1999-12-15 00:00:00-05:00,3.283350706100464,3.3173750657491734,3.2323141666273996,3.283350706100464,36100,0.0,0.0
1999-12-16 00:00:00-05:00,3.3003618166996884,3.325880078169016,3.283349642386803,3.3173739910125732,55800,0.0,0.0
1999-12-17 00:00:00-05:00,3.2833496238548716,3.3003617980717364,3.232313101204278,3.2493252754211426,90900,0.0,0.0
1999-12-20 00:00:00-05:00,3.2833499343124863,3.334386461788846,3.2493255826615797,3.3003621101379395,84500,0.0,0.0
1999-12-21 00:00:00-05:00,3.3003621101379395,3.3513986376142997,3.2833499343124863,3.3003621101379395,99900,0.0,0.0
1999-12-22 00:00:00-05:00,3.3173750657491734,3.3173750657491734,3.215301986803045,3.283350706100464,84100,0.0,0.0
1999-12-23 00:00:00-05:00,3.300362234212914,3.3343865871429443,3.266337881282884,3.3343865871429443,68500,0.0,0.0
1999-12-27 00:00:00-05:00,3.3684097006917,3.3684097006917,3.266336679458618,3.266336679458618,71000,0.0,0.0
1999-12-28 00:00:00-05:00,3.266338526276109,3.3343872455735277,3.2493263464517543,3.283350706100464,92600,0.0,0.0
1999-12-29 00:00:00-05:00,3.2833500577478993,3.3343865871429443,3.266337881282884,3.3343865871429443,83000,0.0,0.0
1999-12-30 00:00:00-05:00,3.3343865871429443,3.351398763607959,3.300362234212914,3.3343865871429443,82300,0.0,0.0
1999-12-31 00:00:00-05:00,3.3003612387603916,3.385422095429474,3.3003612387603916,3.351397752761841,60000,0.0,0.0
2000-01-03 00:00:00-05:00,3.3854219726487704,3.47048282623291,3.3854219726487704,3.47048282623291,44400,0.0,0.0
2000-01-04 00:00:00-05:00,3.4364584847992545,3.47048282623291,3.4364584847992545,3.47048282623291,17000,0.0,0.0
2000-01-05 00:00:00-05:00,3.4534690163352275,3.5555419921875,3.4534690163352275,3.5555419921875,16100,0.0,0.0
2000-01-06 00:00:00-05:00,3.589567611802299,3.6065797805786133,3.572555443025985,3.6065797805786133,25900,0.0,0.0
2000-01-07 00:00:00-05:00,3.572558450027251,3.6235949993133545,3.5555462669318834,3.6235949993133545,11300,0.0,0.0
2000-01-10 00:00:00-05:00,3.572554154829546,3.572554154829546,3.5555419921875,3.5555419921875,13100,0.0,0.0
2000-01-11 00:00:00-05:00,3.5555440592534335,3.5725562317857467,3.504507541656494,3.504507541656494,22200,0.0,0.0
2000-01-12 00:00:00-05:00,3.5071089267730713,3.5071089267730713,3.4557853815032216,3.5071089267730713,16400,0.072,0.0
2000-01-13 00:00:00-05:00,3.5071084570528854,3.5071084570528854,3.3873535341291285,3.4386770725250244,31600,0.0,0.0
2000-01-14 00:00:00-05:00,3.4557849186569896,3.4557849186569896,3.4386770725250244,3.4386770725250244,11200,0.0,0.0
2000-01-18 00:00:00-05:00,3.404461622238159,3.472893011629881,3.404461622238159,3.404461622238159,6500,0.0,0.0
2000-01-19 00:00:00-05:00,3.4215667247772217,3.4215667247772217,3.4044588911533356,3.4215667247772217,4600,0.0,0.0
2000-01-20 00:00:00-05:00,3.404463422418845,3.438679135206974,3.3873555660247803,3.3873555660247803,14400,0.0,0.0
2000-01-21 00:00:00-05:00,3.4215683984284353,3.4557840824127197,3.4215683984284353,3.4557840824127197,16900,0.0,0.0
2000-01-24 00:00:00-05:00,3.455782392024994,3.455782392024994,3.4215667247772217,3.4215667247772217,8500,0.0,0.0
2000-01-25 00:00:00-05:00,3.4557840824127197,3.4557840824127197,3.4215683984284353,3.4557840824127197,6300,0.0,0.0
2000-01-26 00:00:00-05:00,3.4215692228871615,3.4728927612304688,3.4215692228871615,3.4728927612304688,4700,0.0,0.0
2000-01-27 00:00:00-05:00,3.4728932299265045,3.5071089267730713,3.4557853815032216,3.5071089267730713,8500,0.0,0.0
2000-01-28 00:00:00-05:00,3.4899983406066895,3.5071061756096635,3.4899983406066895,3.4899983406066895,4900,0.0,0.0
2000-01-31 00:00:00-05:00,3.5071061756096635,3.5242140106126376,3.4899983406066895,3.4899983406066895,17600,0.0,0.0
2000-02-01 00:00:00-05:00,3.541324145688212,3.541324145688212,3.4728927612304688,3.4728927612304688,30500,0.0,0.0
2000-02-02 00:00:00-05:00,3.507109990397703,3.5242178440093994,3.472894283174311,3.5242178440093994,5600,0.0,0.0
2000-02-03 00:00:00-05:00,3.490002136786007,3.5584335512327914,3.490002136786007,3.5242178440093994,43600,0.0,0.0
2000-02-04 00:00:00-05:00,3.5242178440093994,3.5413256976210956,3.5242178440093994,3.5242178440093994,8900,0.0,0.0
2000-02-07 00:00:00-05:00,3.5584335512327914,3.5584335512327914,3.5242178440093994,3.5242178440093994,3400,0.0,0.0
2000-02-08 00:00:00-05:00,3.524215106226972,3.541322946548462,3.4899994255839917,3.541322946548462,15100,0.0,0.0
2000-02-09 00:00:00-05:00,3.507109990397703,3.5413256976210956,3.507109990397703,3.5242178440093994,13300,0.0,0.0
2000-02-10 00:00:00-05:00,3.541322946548462,3.541322946548462,3.541322946548462,3.541322946548462,7500,0.0,0.0
2000-02-11 00:00:00-05:00,3.5439395904541016,3.561143180699024,3.5439395904541016,3.5439395904541016,13400,0.072,0.0
2000-02-14 00:00:00-05:00,3.5267338857931247,3.5439374657238227,3.5095303058624268,3.5095303058624268,14100,0.0,0.0
2000-02-15 00:00:00-05:00,3.509530795618818,3.5267343779502833,3.475123630955889,3.4923272132873535,13300,0.0,0.0
2000-02-16 00:00:00-05:00,3.475125312805176,3.475125312805176,3.457921722147724,3.475125312805176,3500,0.0,0.0
2000-02-17 00:00:00-05:00,3.4751231460010303,3.5095303058624268,3.4751231460010303,3.5095303058624268,4900,0.0,0.0
2000-02-18 00:00:00-05:00,3.4751255737608346,3.4751255737608346,3.4579219818115234,3.4579219818115234,5100,0.0,0.0
2000-02-22 00:00:00-05:00,3.4751241517066958,3.4751241517066958,3.4407169818878174,3.4407169818878174,5300,0.0,0.0
2000-02-23 00:00:00-05:00,3.4407169818878174,3.4407169818878174,3.4063098120689395,3.4407169818878174,33400,0.0,0.0
2000-02-24 00:00:00-05:00,3.4407183898622127,3.4579219818115234,3.4235147979129015,3.4579219818115234,9100,0.0,0.0
2000-02-25 00:00:00-05:00,3.4579219818115234,3.4751255737608346,3.4235147979129015,3.4579219818115234,11300,0.0,0.0
2000-02-28 00:00:00-05:00,3.4579205667972563,3.4579205667972563,3.4235133969783784,3.4407169818878174,9800,0.0,0.0
2000-02-29 00:00:00-05:00,3.457923808876349,3.475127409915535,3.37190580368042,3.37190580368042,24900,0.0,0.0
2000-03-01 00:00:00-05:00,3.4063130057587916,3.4407202078371633,3.37190580368042,3.37190580368042,13300,0.0,0.0
2000-03-02 00:00:00-05:00,3.406311273574829,3.406311273574829,3.3719040889932654,3.406311273574829,8000,0.0,0.0
2000-03-03 00:00:00-05:00,3.37190336198663,3.4235141277313232,3.37190336198663,3.4235141277313232,17400,0.0,0.0
2000-03-06 00:00:00-05:00,3.440718458156393,3.4579220504471753,3.3719040889932654,3.406311273574829,34400,0.0,0.0
2000-03-07 00:00:00-05:00,3.37190580368042,3.37190580368042,3.37190580368042,3.37190580368042,3500,0.0,0.0
2000-03-08 00:00:00-05:00,3.4063130057587916,3.4063130057587916,3.37190580368042,3.37190580368042,6200,0.0,0.0
2000-03-09 00:00:00-05:00,3.37190580368042,3.4063130057587916,3.37190580368042,3.37190580368042,6600,0.0,0.0
2000-03-10 00:00:00-05:00,3.3547004967024834,3.423514865865611,3.3374969044117013,3.406311273574829,23800,0.0,0.0
2000-03-13 00:00:00-05:00,3.3908091497421267,3.4600093364715576,3.3908091497421267,3.4600093364715576,13500,0.069,0.0
2000-03-14 00:00:00-05:00,3.4254112243652344,3.4427112810539473,3.4254112243652344,3.4254112243652344,6900,0.0,0.0
2000-03-15 00:00:00-05:00,3.4427112810539473,3.4427112810539473,3.408111167676521,3.4254112243652344,12200,0.0,0.0
2000-03-16 00:00:00-05:00,3.4427097630379766,3.4427097630379766,3.408109664916992,3.408109664916992,8600,0.0,0.0
2000-03-17 00:00:00-05:00,3.4081107671536395,3.4427108764648438,3.390810712498037,3.4427108764648438,9000,0.0,0.0
2000-03-20 00:00:00-05:00,3.4427092897892,3.4600093364715576,3.4427092897892,3.4600093364715576,5500,0.0,0.0
2000-03-21 00:00:00-05:00,3.4254112243652344,3.4600113377426607,3.4254112243652344,3.4254112243652344,4200,0.0,0.0
2000-03-22 00:00:00-05:00,3.4081091964244843,3.511909476518631,3.4081091964244843,3.4600093364715576,13400,0.0,0.0
2000-03-23 00:00:00-05:00,3.4600093364715576,3.4946094298362733,3.4427092897892,3.4600093364715576,6000,0.0,0.0
2000-03-24 00:00:00-05:00,3.4600098120984693,3.4600098120984693,3.408109664916992,3.408109664916992,9100,0.0,0.0
2000-03-27 00:00:00-05:00,3.4427108764648438,3.4427108764648438,3.4081107671536395,3.4427108764648438,9400,0.0,0.0
2000-03-28 00:00:00-05:00,3.4081107671536395,3.4773109857760485,3.390810712498037,3.4427108764648438,17000,0.0,0.0
2000-03-29 00:00:00-05:00,3.477309391416352,3.5119094848632812,3.425409251245959,3.5119094848632812,16200,0.0,0.0
2000-03-30 00:00:00-05:00,3.477309465408325,3.529209606683076,3.4600094183167416,3.477309465408325,32100,0.0,0.0
2000-03-31 00:00:00-05:00,3.4773093831539157,3.4946094298362733,3.4600093364715576,3.4600093364715576,15900,0.0,0.0
2000-04-03 00:00:00-04:00,3.4946110404316504,3.4946110404316504,3.4427108764648438,3.4427108764648438,24100,0.0,0.0
2000-04-04 00:00:00-04:00,3.477309391416352,3.5119094848632812,3.477309391416352,3.5119094848632812,3900,0.0,0.0
2000-04-05 00:00:00-04:00,3.529207468032837,3.5465075046408407,3.529207468032837,3.529207468032837,2800,0.0,0.0
2000-04-06 00:00:00-04:00,3.54650957831021,3.54650957831021,3.477309391416352,3.5119094848632812,22900,0.0,0.0
2000-04-07 00:00:00-04:00,3.4946094298362733,3.511909476518631,3.4600093364715576,3.4600093364715576,17800,0.0,0.0
2000-04-10 00:00:00-04:00,3.4254097139774844,3.4427097630379766,3.408109664916992,3.408109664916992,14200,0.0,0.0
2000-04-11 00:00:00-04:00,3.4427093712251575,3.477309465408325,3.425409324133574,3.477309465408325,32200,0.0,0.0
2000-04-12 00:00:00-04:00,3.4443250393867495,3.479116201400757,3.4443250393867495,3.479116201400757,5500,0.069,0.0
