Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1993-04-28,25.265238032861745,25.319300596412806,25.211175469310685,25.247217178344727,85900,0.0,0.0,0.0
1993-04-29,25.30129742978224,25.35536003112793,25.157130492860404,25.35536003112793,85000,0.0,0.0,0.0
1993-04-30,25.445450511361116,25.535554797874436,25.391387939453125,25.391387939453125,88500,0.0,0.0,0.0
1993-05-03,25.42743331118262,25.553579330444336,25.319308151815438,25.553579330444336,80500,0.0,0.0,0.0
1993-05-04,25.607642666353613,25.733788689340575,25.571600945500194,25.64368438720703,149100,0.0,0.0,0.0
1993-05-05,25.643681565614205,25.805869291608953,25.643681565614205,25.71576499938965,109000,0.0,0.0,0.0
1993-05-06,25.679720604973,25.697741461537895,25.607637178713425,25.62565803527832,54700,0.0,0.0,0.0
1993-05-07,25.643692962883055,25.643692962883055,25.53556776416394,25.571609497070312,68000,0.0,0.0,0.0
1993-05-10,25.607637178713425,25.769824887797466,25.607637178713425,25.62565803527832,113900,0.0,0.0,0.0
1993-05-11,25.62565478156595,25.733779907226562,25.553571364458872,25.733779907226562,42600,0.0,0.0,0.0
1993-05-12,25.625662837088694,25.71576713679716,25.625662837088694,25.69774627685547,31000,0.0,0.0,0.0
1993-05-13,25.589617369782424,25.589617369782424,25.373367082150462,25.391387939453125,129100,0.0,0.0,0.0
1993-05-14,25.391384349627927,25.463467768647455,25.355342640118167,25.373363494873047,63500,0.0,0.0,0.0
1993-05-17,25.44545913231938,25.46347999572754,25.33733395187043,25.46347999572754,34000,0.0,0.0,0.0
1993-05-18,25.481495362841038,25.499516222362143,25.35534934619331,25.445453643798828,105200,0.0,0.0,0.0
1993-05-19,25.44545646312748,25.968061447143555,25.28326870946732,25.968061447143555,50200,0.0,0.0,0.0
1993-05-20,25.968047208687015,26.040130615234375,25.91398465377649,26.040130615234375,98200,0.0,0.0,0.0
1993-05-21,26.05816015584509,26.094201871136715,25.7878472911579,25.80586814880371,221400,0.0,0.0,0.0
1993-05-24,25.859933164753073,26.004100039539153,25.859933164753073,25.91399574279785,30500,0.0,0.0,0.0
1993-05-25,26.02212403169694,26.02212403169694,25.968061447143555,25.968061447143555,191800,0.0,0.0,0.0
1993-05-26,26.04012942951456,26.310442191758657,26.022108578698287,26.292421340942383,102400,0.0,0.0,0.0
1993-05-27,26.32847565174759,26.32847565174759,26.166287916726557,26.202329635620117,53800,0.0,0.0,0.0
1993-05-28,26.184310389784343,26.184310389784343,25.950039202539198,26.07618522644043,79100,0.0,0.0,0.0
1993-06-01,26.166284424078786,26.418576422658056,26.13024270999603,26.328472137451172,28300,0.0,0.0,0.0
1993-06-02,26.256379639309838,26.38252559502375,26.1482545344122,26.292421340942383,20300,0.0,0.0,0.0
1993-06-03,26.23837135451368,26.23837135451368,26.148267057279774,26.202329635620117,21600,0.0,0.0,0.0
1993-06-04,26.13024543778003,26.13024543778003,26.00409942532178,26.112224578857422,32000,0.0,0.0,0.0
1993-06-07,26.16629406091579,26.16629406091579,26.022127151489258,26.022127151489258,121400,0.0,0.0,0.0
1993-06-08,25.95002756178754,25.95002756178754,25.787839889526367,25.787839889526367,104500,0.0,0.0,0.0
1993-06-09,25.877954483032227,25.986079641039325,25.841912763696527,25.877954483032227,43300,0.0,0.0,0.0
1993-06-10,25.859937203287167,25.913999789774874,25.805874616799457,25.895978927612305,17900,0.0,0.0,0.0
1993-06-11,25.986089469819785,26.04015206927156,25.89598513740016,26.00411033630371,647400,0.0,0.0,0.0
1993-06-14,26.040144893214737,26.05816575473253,25.968061447143555,25.968061447143555,64200,0.0,0.0,0.0
1993-06-15,26.004100039539153,26.02212089888741,25.91399574279785,25.91399574279785,142400,0.0,0.0,0.0
1993-06-16,25.913998862590166,25.968061447143555,25.841915416518987,25.968061447143555,330900,0.0,0.0,0.0
1993-06-17,26.022122875123927,26.058164596557617,25.968060292973394,26.058164596557617,37400,0.0,0.0,0.0
1993-06-18,26.043214643939155,26.043214643939155,25.84358024597168,25.84358024597168,58500,0.318,0.0,0.0
1993-06-21,25.91616645925264,25.91616645925264,25.861720731397064,25.89801788330078,29300,0.0,0.0,0.0
1993-06-22,25.934307246648967,25.934307246648967,25.879861535144453,25.91615867614746,137500,0.0,0.0,0.0
1993-06-23,25.91616832072659,25.91616832072659,25.68023681640625,25.68023681640625,227600,0.0,0.0,0.0
1993-06-24,25.752822548774496,26.02505111694336,25.752822548774496,26.02505111694336,243700,0.0,0.0,0.0
1993-06-25,26.006906509399414,26.079500805308413,25.988757935422164,26.006906509399414,44800,0.0,0.0,0.0
1993-06-28,26.13394790554639,26.297285079956055,26.097650755677574,26.297285079956055,439900,0.0,0.0,0.0
1993-06-29,26.26099091660795,26.26099091660795,26.13395087761952,26.17024803161621,207500,0.0,0.0,0.0
1993-06-30,26.206545185612907,26.26099091660795,26.13395087761952,26.17024803161621,437600,0.0,0.0,0.0
1993-07-01,26.206545807224323,26.206545807224323,26.061357187793718,26.097654342651367,605700,0.0,0.0,0.0
1993-07-02,26.006906965562514,26.02505553985809,25.861718371197895,25.95246124267578,285400,0.0,0.0,0.0
1993-07-06,25.91616832072659,25.988762629748233,25.643939661895427,25.68023681640625,246400,0.0,0.0,0.0
1993-07-07,25.662097124418295,25.789137209192642,25.662097124418295,25.752840042114258,343700,0.0,0.0,0.0
1993-07-08,25.770974747395268,26.09764907517915,25.734677599863723,26.043203353881836,248200,0.0,0.0,0.0
1993-07-09,26.04319894537485,26.115793228149414,25.988753233293927,26.115793228149414,378200,0.0,0.0,0.0
1993-07-12,26.079505765222542,26.115802920080196,26.043208610364893,26.097654342651367,373700,0.0,0.0,0.0
1993-07-13,26.115806895490312,26.188401216256096,25.934321093575857,26.079509735107422,389600,0.0,0.0,0.0
1993-07-14,26.097653723622823,26.2428423396096,26.079505146624477,26.17024803161621,617300,0.0,0.0,0.0
1993-07-15,26.152102300383586,26.152102300383586,26.006913668597974,26.061359405517578,443800,0.0,0.0,0.0
1993-07-16,26.079500957574258,26.09764953165747,25.95246093899178,25.988758087158203,216400,0.0,0.0,0.0
1993-07-19,25.988750604380268,25.988750604380268,25.898007760091232,25.97060203552246,188200,0.0,0.0,0.0
1993-07-20,25.95246048505298,26.043203353881836,25.82542046869258,26.043203353881836,68500,0.0,0.0,0.0
1993-07-21,26.0069025457321,26.02505111694336,25.93430826088707,26.02505111694336,142700,0.0,0.0,0.0
1993-07-22,25.988768899038934,26.02506606230575,25.84358024597168,25.84358024597168,632400,0.0,0.0,0.0
1993-07-23,25.898007760091232,25.97060203552246,25.879859191233425,25.97060203552246,286200,0.0,0.0,0.0
1993-07-26,26.04319894537485,26.170238940230337,26.04319894537485,26.115793228149414,121300,0.0,0.0,0.0
1993-07-27,26.13395149750902,26.152100074937845,26.00691145550724,26.097654342651367,92800,0.0,0.0,0.0
1993-07-28,26.043203353881836,26.09764907517915,26.006906206350294,26.043203353881836,30800,0.0,0.0,0.0
1993-07-29,26.097663073100236,26.261000324600865,26.061365906100097,26.188405990600586,331000,0.0,0.0,0.0
1993-07-30,26.188391944008007,26.188391944008007,26.006906206350294,26.043203353881836,75300,0.0,0.0,0.0
1993-08-02,26.07949608676213,26.20653608161762,26.07949608676213,26.115793228149414,41300,0.0,0.0,0.0
1993-08-03,26.170252161555823,26.24284648100535,26.043212102519142,26.133955001831055,81600,0.0,0.0,0.0
1993-08-04,26.133955001831055,26.188400741418203,26.061360682381526,26.133955001831055,434000,0.0,0.0,0.0
1993-08-05,26.13395547568176,26.13395547568176,26.04321257472453,26.079509735107422,36800,0.0,0.0,0.0
1993-08-06,26.152090369536698,26.170238940230337,26.07949608676213,26.115793228149414,402300,0.0,0.0,0.0
1993-08-09,26.188397739043957,26.33358636129784,26.133952005698752,26.2609920501709,828200,0.0,0.0,0.0
1993-08-10,26.242843627929688,26.26099220581899,26.206546472151086,26.242843627929688,604900,0.0,0.0,0.0
1993-08-11,26.224695050040385,26.31543793948689,26.224695050040385,26.242843627929688,542200,0.0,0.0,0.0
1993-08-12,26.315436647602986,26.315436647602986,26.079505146624477,26.17024803161621,303700,0.0,0.0,0.0
1993-08-13,26.18840011137014,26.224697270221657,26.18840011137014,26.2065486907959,103500,0.0,0.0,0.0
1993-08-16,26.224692222500636,26.424326557758427,26.224692222500636,26.35173225402832,241800,0.0,0.0,0.0
1993-08-17,26.333584812297836,26.442476272583008,26.333584812297836,26.442476272583008,369300,0.0,0.0,0.0
1993-08-18,26.533221729786323,26.6421132006336,26.51507315131178,26.58766746520996,414300,0.0,0.0,0.0
1993-08-19,26.60581604368451,26.60581604368451,26.551370308260868,26.58766746520996,28500,0.0,0.0,0.0
1993-08-20,26.533221573979272,26.605815887451172,26.515072995611295,26.605815887451172,80700,0.0,0.0,0.0
1993-08-23,26.496928691538084,26.569523016720378,26.496928691538084,26.551374435424805,15600,0.0,0.0,0.0
1993-08-24,26.551370031370997,26.841747283935547,26.551370031370997,26.841747283935547,273400,0.0,0.0,0.0
1993-08-25,26.84174522193703,26.968785260174727,26.805448068154828,26.859893798828125,242300,0.0,0.0,0.0
1993-08-26,26.8780460357666,27.02323467066608,26.76915455959199,26.8780460357666,120000,0.0,0.0,0.0
1993-08-27,26.805448068154828,26.859893798828125,26.805448068154828,26.859893798828125,25700,0.0,0.0,0.0
1993-08-30,26.878031946287503,27.005071935230117,26.878031946287503,26.968774795532227,183500,0.0,0.0,0.0
1993-08-31,26.950629439129926,27.041372299194336,26.914332295104163,27.041372299194336,66500,0.0,0.0,0.0
1993-09-01,26.95063164157252,27.059523082548573,26.95063164157252,27.005077362060547,136500,0.0,0.0,0.0
1993-09-02,27.02322094969386,27.05951808998895,26.89618095866105,26.914329528808594,472400,0.0,0.0,0.0
1993-09-03,26.89619795395679,26.968792280418214,26.85990079072608,26.9324951171875,630500,0.0,0.0,0.0
1993-09-07,26.93248712029839,26.968784272751623,26.714704205578997,26.751001358032227,196400,0.0,0.0,0.0
1993-09-08,26.75100978594235,26.75100978594235,26.4787810567774,26.660266876220703,269900,0.0,0.0,0.0
1993-09-09,26.55135595150616,26.732841638119325,26.55135595150616,26.714693069458008,239200,0.0,0.0,0.0
1993-09-10,26.78729872270064,26.968784486404573,26.751001569959854,26.95063591003418,106500,0.0,0.0,0.0
1993-09-13,27.041369074928006,27.041369074928006,26.968774795532227,26.968774795532227,66900,0.0,0.0,0.0
1993-09-14,26.896190952610326,26.896190952610326,26.769150914372627,26.859893798828125,184500,0.0,0.0,0.0
1993-09-15,26.751009301033946,26.950643698802857,26.66026639295717,26.9324951171875,101000,0.0,0.0,0.0
1993-09-16,26.89617978768355,26.91432835704096,26.805436940896495,26.823585510253906,54300,0.0,0.0,0.0
1993-09-17,26.808118323186896,26.826379984169996,26.73507167925451,26.771595001220703,200900,0.286,0.0,0.0
1993-09-20,26.808105683884232,26.862890641003887,26.55244255065918,26.55244255065918,57800,0.0,0.0,0.0
1993-09-21,26.58896743848128,26.62549074540227,26.187211062350382,26.461135864257812,318200,0.0,0.0,0.0
1993-09-22,26.55244529092255,26.71680017924325,26.515921982406834,26.68027687072754,439700,0.0,0.0,0.0
1993-09-23,26.753331230480384,26.844639528195334,26.716807911394405,26.826377868652344,88500,0.0,0.0,0.0
1993-09-24,26.78985545838652,26.80811711854902,26.716808817736524,26.753332138061523,53500,0.0,0.0,0.0
1993-09-27,26.9542067719021,27.045515060424805,26.9542067719021,27.045515060424805,274600,0.0,0.0,0.0
1993-09-28,27.063763529425223,27.063763529425223,26.97245528539882,26.9907169342041,158300,0.0,0.0,0.0
1993-09-29,26.99071275564739,27.06375933955983,26.862881233800614,26.899404525756836,221000,0.0,0.0,0.0
1993-09-30,26.899425712896853,26.954210693982183,26.789855750726193,26.844640731811523,99300,0.0,0.0,0.0
1993-10-01,26.808108717828645,27.00898691666796,26.77158540894877,26.972463607788086,22700,0.0,0.0,0.0
1993-10-04,27.00898551940918,27.00898551940918,26.93593890542836,27.00898551940918,1038500,0.0,0.0,0.0
1993-10-05,27.063771879987776,27.063771879987776,26.881155335588396,26.972463607788086,436500,0.0,0.0,0.0
1993-10-06,26.990735511469648,27.100305479716482,26.954212188720703,26.954212188720703,209200,0.0,0.0,0.0
1993-10-07,26.99072110912074,26.99072110912074,26.862889547710832,26.88115119934082,59400,0.0,0.0,0.0
1993-10-08,26.954205962016754,26.972467619172594,26.71680441899086,26.917682647705078,54400,0.0,0.0,0.0
1993-10-11,26.972463607788086,27.027248571107897,26.972463607788086,26.972463607788086,467100,0.0,0.0,0.0
1993-10-12,27.00898551940918,27.027247172904385,26.990723865913974,27.00898551940918,26200,0.0,0.0,0.0
1993-10-13,27.027247172904385,27.027247172904385,26.97246221241877,27.00898551940918,139100,0.0,0.0,0.0
1993-10-14,27.11856309816898,27.35596466064453,27.045516463561118,27.35596466064453,108100,0.0,0.0,0.0
1993-10-15,27.483783027881962,27.556829627291616,27.41073642847231,27.502044677734375,1502500,0.0,0.0,0.0
1993-10-18,27.483778164961368,27.483778164961368,27.392469931855185,27.428993225097656,722400,0.0,0.0,0.0
1993-10-19,27.39247757664149,27.447262531794774,27.22812271118164,27.22812271118164,880100,0.0,0.0,0.0
1993-10-20,27.31943530870298,27.31943530870298,27.20986538099428,27.264650344848633,230400,0.0,0.0,0.0
1993-10-21,27.282907666334925,27.282907666334925,27.19159940774612,27.22812271118164,56200,0.0,0.0,0.0
1993-10-22,27.264656672259225,27.374226625396233,27.10030174255371,27.10030174255371,390700,0.0,0.0,0.0
1993-10-25,27.118558691393943,27.209866969816144,27.045512068656183,27.173343658447266,114500,0.0,0.0,0.0
1993-10-26,27.15508270263672,27.173344358791823,27.06377442186121,27.15508270263672,186200,0.0,0.0,0.0
1993-10-27,27.118558691393943,27.191605314131706,27.118558691393943,27.173343658447266,118400,0.0,0.0,0.0
1993-10-28,27.209847942044373,27.447249299927982,27.209847942044373,27.374202728271484,129600,0.0,0.0,0.0
1993-10-29,27.35594108535736,27.39246437118561,27.33767944244324,27.374202728271484,80700,0.0,0.0,0.0
1993-11-01,27.33767860473511,27.465510101216836,27.33767860473511,27.447248458862305,36400,0.0,0.0,0.0
1993-11-02,27.410731578476422,27.46551651834013,27.264638405506528,27.428993225097656,262100,0.0,0.0,0.0
1993-11-03,27.410737141193124,27.410737141193124,26.954195883012027,27.082027435302734,479100,0.0,0.0,0.0
1993-11-04,27.082021315404976,27.082021315404976,26.771573329995746,26.78983497619629,130400,0.0,0.0,0.0
1993-11-05,26.71680441899086,26.917682647705078,26.607234476055833,26.917682647705078,363200,0.0,0.0,0.0
1993-11-08,26.935950527346233,27.027258834218593,26.862903881848343,26.954212188720703,367600,0.0,0.0,0.0
1993-11-09,27.136818497747527,27.155080152187463,26.954201953348147,26.972463607788086,246900,0.0,0.0,0.0
1993-11-10,26.97246544591842,27.173343658447266,26.89941882318066,27.173343658447266,46500,0.0,0.0,0.0
1993-11-11,27.17334837797838,27.246395013403056,27.082040083697542,27.10030174255371,88900,0.0,0.0,0.0
1993-11-12,27.1550761043106,27.319430969770448,27.136814452592837,27.22812271118164,108200,0.0,0.0,0.0
1993-11-15,27.28291027657938,27.28291027657938,27.136817048860078,27.209863662719727,243300,0.0,0.0,0.0
1993-11-16,27.264647557087237,27.355955820841714,27.15507764058186,27.33769416809082,492600,0.0,0.0,0.0
1993-11-17,27.355963348942044,27.355963348942044,27.118561797849758,27.191608428955078,39600,0.0,0.0,0.0
1993-11-18,27.155086015129733,27.209870990277942,27.04551606483331,27.118562698364258,240800,0.0,0.0,0.0
1993-11-19,27.027245082675044,27.100291691006596,27.008983430592156,27.06376838684082,106000,0.0,0.0,0.0
1993-11-22,26.99071275564739,27.0089744016255,26.808096295866285,26.899404525756836,165300,0.0,0.0,0.0
1993-11-23,27.045515060424805,27.063776718129343,26.899421798788477,27.045515060424805,89700,0.0,0.0,0.0
1993-11-24,27.118559390326517,27.173344358791823,27.082036078016312,27.15508270263672,77200,0.0,0.0,0.0
1993-11-26,27.228128625500585,27.228128625500585,27.155082002762825,27.173343658447266,1019800,0.0,0.0,0.0
1993-11-29,27.246384907669707,27.30116986391837,27.06376838684082,27.06376838684082,517500,0.0,0.0,0.0
1993-11-30,27.045504134648244,27.20985898759344,27.027242484321,27.082027435302734,230000,0.0,0.0,0.0
1993-12-01,27.22813264866068,27.246394307043417,27.118562698364258,27.118562698364258,379200,0.0,0.0,0.0
1993-12-02,27.173346771178746,27.209870086731407,27.118561797849758,27.191608428955078,352000,0.0,0.0,0.0
1993-12-03,27.173336883851118,27.30116844177246,27.173336883851118,27.30116844177246,306000,0.0,0.0,0.0
1993-12-06,27.337701599121093,27.42900988769531,27.337701599121093,27.392486572265625,99500,0.0,0.0,0.0
1993-12-07,27.39246437118561,27.410726014099733,27.33767944244324,27.374202728271484,88800,0.0,0.0,0.0
1993-12-08,27.374202728271484,27.374202728271484,27.33767944244324,27.374202728271484,146700,0.0,0.0,0.0
1993-12-09,27.37421191648307,27.41073521457044,27.246380373177278,27.28290367126465,416500,0.0,0.0,0.0
1993-12-10,27.301169318052686,27.301169318052686,27.17333775602836,27.22812271118164,412900,0.0,0.0,0.0
1993-12-13,27.22813165283203,27.392486572265625,27.191608337402343,27.392486572265625,273200,0.0,0.0,0.0
1993-12-14,27.410748322271033,27.410748322271033,27.191608428955078,27.191608428955078,41900,0.0,0.0,0.0
1993-12-15,27.22812932725713,27.24639098341223,27.15508270263672,27.15508270263672,82600,0.0,0.0,0.0
1993-12-16,27.264649135497557,27.264649135497557,27.20986417407325,27.246387481689453,78200,0.0,0.0,0.0
1993-12-17,27.30419438637343,27.41451436369211,27.285807723486982,27.396127700805664,104700,0.317,0.0,0.0
1993-12-20,27.377741393071396,27.451288045571253,27.359354729946432,27.43290138244629,68800,0.0,0.0,0.0
1993-12-21,27.39613289951717,27.39613289951717,27.304199567639593,27.340972900390625,205700,0.0,0.0,0.0
1993-12-22,27.41451180482914,27.543218433020826,27.359351821318416,27.524831771850586,410300,0.0,0.0,0.0
1993-12-23,27.506450653076172,27.561610647701325,27.46967732332607,27.506450653076172,533800,0.0,0.0,0.0
1993-12-27,27.50644825874491,27.653541564941406,27.50644825874491,27.653541564941406,447100,0.0,0.0,0.0
1993-12-28,27.635151628318336,27.727084933801763,27.61676496722165,27.708698272705078,880600,0.0,0.0,0.0
1993-12-29,27.727092218240628,27.745478884167845,27.653545554531767,27.671932220458984,266700,0.0,0.0,0.0
1993-12-30,27.653525364565958,27.653525364565958,27.506432144541673,27.56159210205078,219900,0.0,0.0,0.0
1993-12-31,27.61676591326933,27.653539236722416,27.3961259725508,27.414512634277344,312900,0.0,0.0,0.0
1994-01-03,27.414519565892682,27.451292898643715,27.304199567639593,27.340972900390625,960900,0.0,0.0,0.0
1994-01-04,27.377743472529193,27.451290130615234,27.34097014348617,27.451290130615234,164300,0.0,0.0,0.0
1994-01-05,27.48806398820112,27.524837317951224,27.377743998950816,27.506450653076172,710900,0.0,0.0,0.0
1994-01-06,27.543223982826273,27.561610647701325,27.46967732332607,27.506450653076172,201000,0.0,0.0,0.0
1994-01-07,27.56161222489569,27.690318886386198,27.48806556118683,27.671932220458984,775500,0.0,0.0,0.0
1994-01-10,27.708701118073492,28.002887725830078,27.635154466134345,28.002887725830078,593700,0.0,0.0,0.0
1994-01-11,27.984513897644845,27.984513897644845,27.85580719772138,27.94774055480957,295200,0.0,0.0,0.0
1994-01-12,27.966118716249373,27.966118716249373,27.76386539220023,27.855798721313477,158400,0.0,0.0,0.0
1994-01-13,27.782251358032227,27.837411354110383,27.745478027313453,27.782251358032227,244300,0.0,0.0,0.0
1994-01-14,27.87418764299205,27.947734312234775,27.87418764299205,27.892574310302734,137200,0.0,0.0,0.0
1994-01-17,27.892574310302734,27.929347644924096,27.83741430837069,27.892574310302734,17700,0.0,0.0,0.0
1994-01-18,27.929338455200195,27.966111777721853,27.874178471417704,27.929338455200195,166400,0.0,0.0,0.0
1994-01-19,27.892572052958776,27.929345384604073,27.80063872384553,27.855798721313477,200800,0.0,0.0,0.0
1994-01-20,27.892565132678534,27.947725116461022,27.874178471417704,27.929338455200195,281100,0.0,0.0,0.0
1994-01-21,27.96611506454548,27.96611506454548,27.85579508401473,27.874181747436523,85600,0.0,0.0,0.0
1994-01-24,27.85578827510606,27.984494887598302,27.76385498046875,27.76385498046875,373800,0.0,0.0,0.0
1994-01-25,27.78224163939621,27.800628298323673,27.708695003686362,27.76385498046875,310400,0.0,0.0,0.0
1994-01-26,27.763848096880288,27.855781368724262,27.727074788142698,27.83739471435547,145100,0.0,0.0,0.0
1994-01-27,27.89257809878644,28.13160480629087,27.855804759170372,28.094831466674805,344500,0.0,0.0,0.0
1994-01-28,28.205140711433273,28.260300699786793,28.168367385864258,28.168367385864258,356500,0.0,0.0,0.0
1994-01-31,28.278681709947172,28.42577498282076,28.241908391728774,28.370615005493164,313800,0.0,0.0,0.0
1994-02-01,28.333853631532154,28.333853631532154,28.18676029665074,28.223533630371094,303600,0.0,0.0,0.0
1994-02-02,28.315461093939625,28.407394409179688,28.297074430891612,28.407394409179688,307600,0.0,0.0,0.0
