Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1999-04-13,47.96369613647461,48.071177808489125,46.64704565429688,47.023231506347656,9962200,0.0,0.0,0.0
1999-04-14,47.61438122811402,47.6681220647146,45.14902034906241,45.411006927490234,21253800,0.0,0.0,0.0
1999-04-15,45.57222514867922,46.10291586016885,43.96000020238161,46.029022216796875,17650600,0.0,0.0,0.0
1999-04-16,45.92154805544121,45.92154805544121,44.443674946576806,44.685508728027344,17274000,0.0,0.0,0.0
1999-04-19,44.98107817255736,45.35726401151543,42.13953156757054,42.5896110534668,19460600,0.0,0.0,0.0
1999-04-20,42.40151044691439,43.90625352994812,41.99845426395893,43.55693817138672,17413600,0.0,0.0,0.0
1999-04-21,43.96000761091533,45.733455350719986,43.36885836431379,45.70658493041992,10940400,0.0,0.0,0.0
1999-04-22,46.13649555199748,47.07695993424554,45.83420342913203,46.94260787963867,13630600,0.0,0.0,0.0
1999-04-23,46.70078133189746,47.9099500085001,46.2171138612564,47.56063461303711,7064400,0.0,0.0,0.0
1999-04-26,47.88308461752942,49.01164216743752,47.728579714863436,48.655609130859375,5421000,0.0,0.0,0.0
1999-04-27,49.01165288817127,49.25348670176422,47.2986633752212,47.90996551513672,16482800,0.0,0.0,0.0
1999-04-28,47.50689404849807,47.66811653961288,46.06260923226121,46.27085494995117,7676800,0.0,0.0,0.0
1999-04-29,46.05589489635315,46.324599067277035,44.927337378472856,45.89467239379883,19148200,0.0,0.0,0.0
1999-04-30,46.53954278347865,46.78137643535585,44.5511327569328,46.19022750854492,15295200,0.0,0.0,0.0
1999-05-03,46.05588787145782,46.243980762414765,45.17588184590925,45.94840621948242,11109800,0.0,0.0,0.0
1999-05-04,46.02902046244412,46.75452166062625,44.95420387254467,45.22290802001953,15428400,0.0,0.0,0.0
1999-05-05,45.24977910834888,46.593299865722656,43.87938793582762,46.593299865722656,12642600,0.0,0.0,0.0
1999-05-06,46.1633647551157,46.56642090839087,44.47052891136,44.900455474853516,15173400,0.0,0.0,0.0
1999-05-07,45.30351920338859,45.67970500934793,44.33618427377887,45.545352935791016,16430400,0.0,0.0,0.0
1999-05-10,45.840928995720695,46.31116126853729,45.3035206839303,46.00215148925781,10604200,0.0,0.0,0.0
1999-05-11,46.378341881004545,46.969491082268796,46.1096376986117,46.727657318115234,8800800,0.0,0.0,0.0
1999-05-12,46.94262411413058,47.85621840141189,45.572232683208625,47.69499588012695,12507400,0.0,0.0,0.0
1999-05-13,48.07117134777467,48.15178259095149,46.59329855619971,46.80826187133789,9864000,0.0,0.0,0.0
1999-05-14,45.894668891598705,46.43207719243709,45.57222391109567,45.921539306640625,12205400,0.0,0.0,0.0
1999-05-17,45.51848500883944,46.88887623401702,45.06840553782524,46.747806549072266,9906800,0.0,0.0,0.0
1999-05-18,46.70078855518931,46.9694927471064,46.00215765620489,46.53956604003906,9267800,0.0,0.0,0.0
1999-05-19,46.72763608093956,47.211303389425424,46.002135118210774,47.18443298339844,7985600,0.0,0.0,0.0
1999-05-20,47.285212467502426,47.285212467502426,45.814057256480545,45.8879508972168,5997200,0.0,0.0,0.0
1999-05-21,46.029031036593395,46.16338314119524,45.2229184089823,45.464752197265625,10958600,0.0,0.0,0.0
1999-05-24,45.54535382874016,45.62596507445475,44.01374016016306,44.3093147277832,9569800,0.0,0.0,0.0
1999-05-25,44.255572239508076,44.90046218106739,42.670217799841424,42.85831069946289,17771200,0.0,0.0,0.0
1999-05-26,43.42260690068428,44.228719652553416,42.079085647569045,44.05406188964844,26772000,0.0,0.0,0.0
1999-05-27,43.8793998713604,44.65192451698294,43.31512099977524,44.01375198364258,23334800,0.0,0.0,0.0
1999-05-28,44.282430379598345,44.98106095597551,43.71815183713987,44.739227294921875,12969800,0.0,0.0,0.0
1999-06-01,44.65863511369035,44.87359845960463,43.50320712940113,43.74504089355469,6960200,0.0,0.0,0.0
1999-06-02,43.718171336578116,44.712376831017814,42.623201771756015,44.483978271484375,11996600,0.0,0.0,0.0
1999-06-03,44.81986278646133,44.81986278646133,43.583823405060116,43.8525276184082,11147800,0.0,0.0,0.0
1999-06-04,44.17496526765766,45.350546003947215,44.17496526765766,45.196041107177734,12987200,0.0,0.0,0.0
1999-06-07,45.51178299554503,46.425377458629036,45.41101890035195,46.13652038574219,11491800,0.0,0.0,0.0
1999-06-08,46.24398480806157,46.45894813081839,44.74595915259996,44.981075286865234,8134800,0.0,0.0,0.0
1999-06-09,45.14230264199747,45.86108632989832,45.115432223758184,45.73345184326172,8384400,0.0,0.0,0.0
1999-06-10,45.24978973252635,45.51849394709005,44.66535806585031,45.2094841003418,9392400,0.0,0.0,0.0
1999-06-11,45.51849766732989,45.56552090872176,44.12123563740005,44.5242919921875,16567600,0.0,0.0,0.0
1999-06-14,44.685493113755186,44.685493113755186,43.58380627210518,43.6845703125,14136800,0.0,0.0,0.0
1999-06-15,43.792059542916036,44.598172005740075,43.66442506963556,44.336185455322266,9147800,0.0,0.0,0.0
1999-06-16,45.437883398240466,46.61346435546875,45.384142554481464,46.61346435546875,15060200,0.0,0.0,0.0
1999-06-17,46.00215683070393,47.345677766180096,46.00215683070393,47.130714416503906,16278200,0.0,0.0,0.0
1999-06-18,46.70077886592246,47.48002086080839,46.620167625072185,47.34566879272461,5392800,0.0,0.0,0.0
1999-06-21,47.66812248561054,48.78996245955317,47.587511229997894,48.763092041015625,10565200,0.0,0.0,0.0
1999-06-22,48.47422161102295,49.0922410661524,47.29192352294922,47.29192352294922,10862800,0.0,0.0,0.0
1999-06-23,47.29863474796142,48.15177018511397,46.99634266393099,48.03757095336914,9607000,0.0,0.0,0.0
1999-06-24,48.01742212135248,48.04429253104546,46.86199450455441,47.083675384521484,14988800,0.0,0.0,0.0
1999-06-25,47.399417358398445,47.77560321044922,46.593304818289624,47.023231506347656,8635600,0.0,0.0,0.0
1999-06-28,47.42629291556782,48.20553512211256,47.03667181229545,48.13835906982422,7666200,0.0,0.0,0.0
1999-06-29,48.09804580285161,48.984769552289656,47.85621205300487,48.79667663574219,9000400,0.0,0.0,0.0
1999-06-30,48.84368588350341,51.53744438154837,48.265972090905244,49.549034118652344,19467600,0.0,0.0,0.0
1999-07-01,49.710249136696916,50.167046020655754,48.85039617865676,49.88490676879883,6822600,0.0,0.0,0.0
1999-07-02,49.871467752659576,50.57009822764295,49.871467752659576,50.516357421875,3302000,0.0,0.0,0.0
1999-07-06,50.785080666715636,51.29561851468791,49.92522744907812,50.193931579589844,8794800,0.0,0.0,0.0
1999-07-07,50.16705068835978,50.48949557762615,49.817735391654544,50.274532318115234,10520000,0.0,0.0,0.0
1999-07-08,50.274555272693874,51.15456151811382,50.03272149532656,50.94631576538086,11225000,0.0,0.0,0.0
1999-07-09,51.13438797993074,51.510573703377425,50.75820225648407,51.45683288574219,4206800,0.0,0.0,0.0
1999-07-12,51.64494562424387,51.91364981583723,50.89257388778246,51.188148498535156,7816200,0.0,0.0,0.0
1999-07-13,50.94631576538086,51.134408703333214,50.54325946976867,50.94631576538086,6230000,0.0,0.0,0.0
1999-07-14,51.45685602220505,51.91365317749356,50.73135465792331,51.812889099121094,6909400,0.0,0.0,0.0
1999-07-15,51.99425847287781,52.289833068847656,51.705401481361825,52.289833068847656,6539800,0.0,0.0,0.0
1999-07-16,52.31668254168601,53.06905393930656,52.29652973639261,52.77347946166992,4913800,0.0,0.0,0.0
1999-07-19,52.98846717332126,52.98846717332126,52.02784967765887,52.2360954284668,6833000,0.0,0.0,0.0
1999-07-20,51.59791882322586,51.671812470805015,50.08645785001588,50.22080993652344,14837400,0.0,0.0,0.0
1999-07-21,50.32829819497462,50.89929463738958,49.92524188268172,50.462650299072266,10980400,0.0,0.0,0.0
1999-07-22,50.462654842214654,50.462654842214654,49.03852241056536,49.17959213256836,15148400,0.0,0.0,0.0
1999-07-23,49.549042105999916,49.75728780899422,48.74292970731228,49.25346755981445,12115000,0.0,0.0,0.0
1999-07-26,48.581719929739926,49.11912833604236,47.96370026249213,48.0443115234375,10720000,0.0,0.0,0.0
1999-07-27,49.01163864135743,49.764010287167736,48.59514719456958,49.01163864135742,13732800,0.0,0.0,0.0
1999-07-28,49.602783703614925,50.24767363258933,48.96461137806733,49.972251892089844,10161800,0.0,0.0,0.0
1999-07-29,49.03850398220858,49.44156017932263,48.42048447996705,48.904151916503906,13033800,0.0,0.0,0.0
1999-07-30,49.11911621599287,49.656524489690824,48.58842554571614,48.66231918334961,10947400,0.0,0.0,0.0
1999-08-02,48.74292884818211,49.71026370955728,48.33987265594246,48.5279655456543,9642400,0.0,0.0,0.0
1999-08-03,49.19301616652224,49.19973377080553,47.50689749141681,48.21224594116211,13005000,0.0,0.0,0.0
1999-08-04,48.212251207144085,48.5750018780631,47.29865692482952,47.33896255493164,13227600,0.0,0.0,0.0
1999-08-05,47.345662346797404,48.09131622314453,46.21710512854231,48.09131622314453,18695200,0.0,0.0,0.0
1999-08-06,47.74874298992012,48.63546697341329,47.23820493881799,47.5740852355957,12392200,0.0,0.0,0.0
1999-08-09,47.74872820579585,47.88308028290839,46.86872210070873,46.9627685546875,7983400,0.0,0.0,0.0
1999-08-10,46.83514065114786,47.17773849584214,45.51849011075414,46.53956604003906,16767200,0.0,0.0,0.0
1999-08-11,47.37253252203202,48.151774406966176,46.66046666166115,48.071163177490234,13101400,0.0,0.0,0.0
1999-08-12,48.25926476905788,48.58170974524312,47.39941149923057,47.506893157958984,12715000,0.0,0.0,0.0
1999-08-13,48.50110340893753,49.62966093978262,48.42049215673431,49.57592010498047,14342600,0.0,0.0,0.0
1999-08-16,49.549042876200396,50.14019197776027,49.226597911713185,49.972251892089844,11470600,0.0,0.0,0.0
1999-08-17,50.40890285763401,50.46264369223704,49.30721574827208,50.22080993652344,11408400,0.0,0.0,0.0
1999-08-18,49.978973462984165,50.596993027311385,49.46843556201819,49.65652847290039,7035200,0.0,0.0,0.0
1999-08-19,49.19973600289386,49.54905144147257,48.749656495494364,49.06538391113281,10157800,0.0,0.0,0.0
1999-08-20,49.11911854705399,49.84461975097656,48.850414397453044,49.84461975097656,6920800,0.0,0.0,0.0
1999-08-23,50.30142364980286,51.42998123168945,50.187224370683374,51.42998123168945,9652000,0.0,0.0,0.0
1999-08-24,51.05379556953814,52.343575668137,50.953031499335104,51.779296875,13891400,0.0,0.0,0.0
1999-08-25,52.10173558219661,53.09594095431692,51.53745685747968,52.880977630615234,11352000,0.0,0.0,0.0
1999-08-26,52.880982754166126,53.06907568062911,51.92036530830158,52.0009765625,9753000,0.0,0.0,0.0
1999-08-27,52.39059544406006,52.39731304829702,51.349366787331086,51.48371887207031,9635400,0.0,0.0,0.0
1999-08-30,51.69868532244398,51.85990783384453,50.62386857977363,50.75822067260742,10141600,0.0,0.0,0.0
1999-08-31,51.10753117905862,51.64493949850193,49.97897370822767,51.32249450683594,14590400,0.0,0.0,0.0
1999-09-01,51.64493996742254,52.12860745931307,51.32249497282885,51.69196319580078,10752000,0.0,0.0,0.0
1999-09-02,50.73135501740187,51.77930143990117,50.623873333042965,51.510597229003906,14583200,0.0,0.0,0.0
1999-09-03,52.98846314542015,53.895339733228425,52.80037022350435,53.875186920166016,14195400,0.0,0.0,0.0
1999-09-07,53.767683331139814,54.30509146038659,53.55272007944111,53.633331298828125,9009000,0.0,0.0,0.0
1999-09-08,53.31089690495651,53.848305139885504,52.477914140816566,52.907840728759766,14303400,0.0,0.0,0.0
1999-09-09,52.93473115251491,53.794584653469464,52.66602693346661,53.66023254394531,12677600,0.0,0.0,0.0
1999-09-10,54.385725689878555,54.80893477071629,53.7677060797663,54.27824401855469,10251000,0.0,0.0,0.0
1999-09-13,54.224487874287796,54.33196951526755,53.3377643362048,53.62662124633789,7240800,0.0,0.0,0.0
1999-09-14,53.4183752455093,54.29838117573588,53.31089360517628,53.92219543457031,10022600,0.0,0.0,0.0
1999-09-15,54.593966616363055,54.593966616363055,52.82723679968981,52.880977630615234,16096000,0.0,0.0,0.0
1999-09-16,52.854103088378906,53.337770528943636,51.75913374376709,52.854103088378906,15371000,0.0,0.0,0.0
1999-09-17,53.33778121511416,54.54695005878174,53.25716995886966,54.43946838378906,14506400,0.0,0.0,0.0
1999-09-20,54.60067709575626,54.81564039140884,54.197620916407665,54.56708908081055,6187200,0.0,0.0,0.0
1999-09-21,54.090143015117626,54.1976246703886,53.10265530731555,53.25716018676758,12265800,0.0,0.0,0.0
1999-09-22,53.33777417674757,54.10358101001574,52.692884211890174,53.821441650390625,12441800,0.0,0.0,0.0
1999-09-23,54.38572119077047,54.493202853202824,51.27547058413427,51.5911979675293,19766000,0.0,0.0,0.0
1999-09-24,51.268742396400555,51.8598914177427,50.40888927444835,51.658363342285156,23570800,0.0,0.0,0.0
1999-09-27,52.397307778192946,52.77349357762613,51.8598994932884,52.021121978759766,12608800,0.0,0.0,0.0
1999-09-28,51.75913445440847,52.451047608049485,50.65072988789615,52.26295471191406,20622000,0.0,0.0,0.0
1999-09-29,52.26295390134093,52.639139687777316,51.21500778198242,51.21500778198242,15557000,0.0,0.0,0.0
1999-09-30,51.698677688868,52.289826810050485,51.05378773848711,51.752418518066406,17604200,0.0,0.0,0.0
1999-10-01,51.05378796993348,51.7725715637207,50.51637967551313,51.7725715637207,19607400,0.0,0.0,0.0
1999-10-04,52.04799536496854,53.12281199615013,51.752420791393604,52.93471908569336,12434200,0.0,0.0,0.0
1999-10-05,53.12281254414589,53.95579544190437,52.1823479821605,53.31090545654297,19526400,0.0,0.0,0.0
1999-10-06,53.63334761131244,54.45961286133642,52.82051756860593,54.37900161743164,19098200,0.0,0.0,0.0
1999-10-07,54.68129997385676,54.94328654621308,53.84831702585206,54.251373291015625,22013600,0.0,0.0,0.0
1999-10-08,54.0364164397524,54.97688117142388,53.31091507532012,54.8223762512207,22523200,0.0,0.0,0.0
1999-10-11,54.97687102769987,55.62176101042949,54.842518947964535,55.59489059448242,13016000,0.0,0.0,0.0
1999-10-12,55.40678274831951,55.85014449194088,54.17074394792053,54.331966400146484,20182800,0.0,0.0,0.0
1999-10-13,53.71397026209778,54.35886035028705,52.5048013467429,52.719764709472656,22570600,0.0,0.0,0.0
1999-10-14,52.907827164049884,53.41836485633884,52.04797420861586,53.04889678955078,22130400,0.0,0.0,0.0
1999-10-15,51.698682207653064,52.45105388219272,51.16799147293313,51.48371887207031,33703000,0.0,0.0,0.0
1999-10-18,51.537467540137534,51.72556048736431,49.36768104177147,50.83211898803711,24714800,0.0,0.0,0.0
1999-10-19,51.38295810731553,51.64494468937662,50.24768291838412,51.10753631591797,26657200,0.0,0.0,0.0
1999-10-20,51.886784831845034,53.089236215182716,51.37624681433853,52.6660270690918,22486400,0.0,0.0,0.0
1999-10-21,51.80616456916533,53.52587127685547,51.42997872685812,53.52587127685547,22454800,0.0,0.0,0.0
1999-10-22,53.84159971353567,54.385725674458484,53.09594561893773,53.28403854370117,16589400,0.0,0.0,0.0
1999-10-25,53.042201295975715,53.89533700577674,52.82723796752191,53.31090545654297,13855400,0.0,0.0,0.0
1999-10-26,53.95579424912367,54.251368819213496,52.77349596876439,52.880977630615234,13542400,0.0,0.0,0.0
1999-10-27,52.74662080721091,52.988454524615335,51.97409643216898,52.80036163330078,15225200,0.0,0.0,0.0
1999-10-28,53.63336168881185,54.81566024307424,53.14969409843179,54.627567291259766,14103800,0.0,0.0,0.0
1999-10-29,55.89046840885293,56.96528510902318,55.702375486323135,56.53535842895508,19000000,0.0,0.0,0.0
1999-11-01,56.535335826919344,57.20709599596543,56.16586773394399,56.23976135253906,9681800,0.0,0.0,0.0
1999-11-02,56.53534006221462,57.23397069035986,56.058390306461625,56.273353576660156,12834800,0.0,0.0,0.0
1999-11-03,57.0727576780855,57.717647595352005,56.911535198768874,57.39520263671875,18752600,0.0,0.0,0.0
1999-11-04,58.19462794286233,58.308827258922435,57.42210315774988,58.040122985839844,20048600,0.0,0.0,0.0
1999-11-05,59.22239378064625,59.517968341257465,58.63124465942383,58.63124465942383,15134600,0.0,0.0,0.0
1999-11-08,58.84623278183436,60.02181391617466,58.65813980033992,59.813568115234375,10890800,0.0,0.0,0.0
1999-11-09,60.29720796044193,60.40468961456036,58.89994645690228,59.410484313964844,14629800,0.0,0.0,0.0
1999-11-10,59.437352418899536,60.70026180573873,59.16864829404014,60.18972396850586,16561000,0.0,0.0,0.0
1999-11-11,60.834630169784816,61.34516814382453,60.2972217760588,61.264556884765625,18501400,0.0,0.0,0.0
1999-11-12,61.58695431003323,62.12436228830577,59.65228558825208,62.070621490478516,28646600,0.0,0.0,0.0
1999-11-15,62.12442201255744,62.33938541052477,61.64075436713095,61.949764251708984,10909400,0.0,0.0,0.0
1999-11-16,62.17813165861539,63.81722674555383,61.90942754600253,63.52165222167969,19126400,0.0,0.0,0.0
1999-11-17,63.52166129712584,63.79708305190398,62.33936303271233,62.661808013916016,21683600,0.0,0.0,0.0
1999-11-18,63.091737845992014,64.58304595947266,62.71555201556446,64.58304595947266,17738400,0.0,0.0,0.0
1999-11-19,64.30089812917808,65.26823299447285,64.05906441285438,65.16075134277344,17939400,0.0,0.0,0.0
1999-11-22,65.29509156193566,66.63861196444462,64.16653442382812,64.16653442382812,18841800,0.0,0.0,0.0
1999-11-23,65.72504501056552,65.77878584867719,63.844115676657275,64.4621353149414,24047600,0.0,0.0,0.0
1999-11-24,64.65020005639471,66.84685585631586,63.97843987293259,66.58486938476562,18617800,0.0,0.0,0.0
1999-11-26,67.41786999752324,67.74031497160466,66.53114631879934,66.79985046386719,8045200,0.0,0.0,0.0
1999-11-29,66.66549310976743,67.229771769705,65.61754702702622,65.69815826416016,20485200,0.0,0.0,0.0
1999-11-30,65.83253939946492,65.94002109644364,63.19923782348633,63.19923782348633,23702400,0.0,0.0,0.0
1999-12-01,63.89787283590621,64.89207859491736,63.414205169360244,64.56963348388672,23205800,0.0,0.0,0.0
1999-12-02,64.81145629082715,66.74612662786676,64.77115065880548,66.61849212646484,17229200,0.0,0.0,0.0
1999-12-03,68.19710350940578,68.94947502172388,67.84778816440094,68.03588104248047,21444600,0.0,0.0,0.0
1999-12-06,68.29790514966513,69.21821723833476,67.65973253343437,68.65393829345703,16018400,0.0,0.0,0.0
1999-12-07,68.8689017010295,69.1376059604951,67.78736705668052,68.65393829345703,23397000,0.0,0.0,0.0
1999-12-08,68.67405846984187,69.21146673332493,67.65970037251758,67.8209228515625,19563000,0.0,0.0,0.0
1999-12-09,68.78826923550868,69.16445508289037,66.42367248053807,68.14337921142578,28445400,0.0,0.0,0.0
1999-12-10,68.7076416015625,68.94947530293679,67.17602815952532,68.7076416015625,20428400,0.0,0.0,0.0
1999-12-13,68.47253255843196,69.93697012320565,68.17024040056583,69.64139556884766,16209200,0.0,0.0,0.0
1999-12-14,69.43315434483976,69.83621058136167,67.92841106182466,68.38520812988281,27760200,0.0,0.0,0.0
1999-12-15,67.60597349003636,69.70186614990234,67.01482427827928,69.70186614990234,31797200,0.0,0.0,0.0
1999-12-16,70.61546484127001,71.58279997608193,70.2930197963327,71.42157745361328,27219600,0.0,0.0,0.0
1999-12-17,72.65760083253683,72.98004580664572,71.73728913560103,72.03958129882812,23892400,0.0,0.0,0.0
1999-12-20,72.57697013551602,73.30247113279812,71.9589507674609,72.98002624511719,15392000,0.0,0.0,0.0
1999-12-21,73.19501221854732,76.90312957763672,72.77852077604089,76.90312957763672,26003800,0.0,0.0,0.0
1999-12-22,76.68817870858423,76.79566038862428,75.18343518802337,76.66130828857422,22313600,0.0,0.0,0.0
1999-12-23,77.272620759045,78.03171022664232,76.52696650326355,77.57491302490234,17543600,0.0,0.0,0.0
1999-12-27,77.65548068056538,77.68235108910537,75.5864592229863,77.11807250976562,19281800,0.0,0.0,0.0
1999-12-28,77.1717998616993,77.8166895541369,76.15072451533977,76.63439178466797,15346400,0.0,0.0,0.0
1999-12-29,77.3867748363598,79.53640747070312,77.27929320464264,79.53640747070312,16512600,0.0,0.0,0.0
1999-12-30,80.50374730428061,80.6112289428711,78.67655944824219,78.67655944824219,21887000,0.0,0.0,0.0
1999-12-31,79.64389290659601,80.12756027242554,78.56907653808594,78.56907653808594,14464400,0.0,0.0,0.0
2000-01-03,82.70711573195646,82.70711573195646,78.0316647451597,81.47107696533203,36345200,0.0,0.0,0.0
2000-01-04,79.1064992585871,80.3962791378032,75.61334541904353,75.88204956054688,33786600,0.0,0.0,0.0
2000-01-05,75.23716771325401,77.06435607200446,72.44264434104743,73.9473876953125,42496600,0.0,0.0,0.0
2000-01-06,74.69973709636305,75.66707182135193,68.57328383810018,68.86885833740234,37134800,0.0,0.0,0.0
2000-01-07,71.31407423549228,77.38678741455078,70.93788846333821,77.38678741455078,28138200,0.0,0.0,0.0
2000-01-10,78.24662789009713,80.77244623545054,77.33303402050122,79.53640747070312,29675600,0.0,0.0,0.0
2000-01-11,78.89153333143754,79.85886820879848,74.80723051591352,75.66708374023438,32546600,0.0,0.0,0.0
2000-01-12,76.52695626319104,76.73520201847184,73.94739593971269,74.00113677978516,29050000,0.0,0.0,0.0
2000-01-13,76.09701245451626,78.67657219873715,74.87440861741158,78.46160888671875,25165200,0.0,0.0,0.0
2000-01-14,79.96634291070532,80.50375112919124,79.10648976112785,80.28878784179688,21898600,0.0,0.0,0.0
2000-01-18,79.16022058682499,81.20237155919386,78.6228124362016,80.71870422363281,16752400,0.0,0.0,0.0
2000-01-19,80.3895703535527,82.5459213256836,79.47597617221375,82.5459213256836,19006000,0.0,0.0,0.0
2000-01-20,82.11599296053173,83.2982912884975,80.83293057052342,81.73980712890625,25958000,0.0,0.0,0.0
2000-01-21,82.9758428400213,83.02958367087624,81.73980373035776,82.76087951660156,18698200,0.0,0.0,0.0
2000-01-24,83.78195486029695,83.94317735201015,78.21977889619127,78.7840576171875,28340400,0.0,0.0,0.0
2000-01-25,78.99904204953101,80.92699486145409,76.87627867473068,79.96637725830078,33276200,0.0,0.0,0.0
2000-01-26,80.18135818780638,80.23509904450061,76.52697993259804,76.741943359375,23095600,0.0,0.0,0.0
2000-01-27,78.89153625193424,79.53642619404815,75.34464157030777,77.8704605102539,30739200,0.0,0.0,0.0
2000-01-28,77.38680107648983,77.78985733209655,72.8725710136946,73.9473876953125,35313800,0.0,0.0,0.0
2000-01-31,73.83988266788708,77.3867765951655,71.79773161884799,77.11807250976562,36014600,0.0,0.0,0.0
2000-02-01,76.98372951231855,79.53641862354726,76.0432651029185,79.18710327148438,26417600,0.0,0.0,0.0
2000-02-02,79.32146317288179,81.44422590684442,79.18711110111201,79.85887145996094,26169200,0.0,0.0,0.0
2000-02-03,81.09492365683916,83.08333464113542,79.34834644090326,82.9758529663086,30579800,0.0,0.0,0.0
2000-02-04,83.40579375778988,84.47389308184663,82.73403317662212,83.54014587402344,26640000,0.0,0.0,0.0
2000-02-07,83.62073239941282,84.80303067241223,82.76087910995871,84.69554901123047,17761000,0.0,0.0,0.0
2000-02-08,85.44790144814642,88.45738728531384,85.44790144814642,88.24242401123047,21999400,0.0,0.0,0.0
2000-02-09,87.75877363994869,87.87297290142136,84.91050970674766,85.12547302246094,27258200,0.0,0.0,0.0
2000-02-10,85.82412068709768,87.92001342773438,84.74258629208964,87.92001342773438,26341600,0.0,0.0,0.0
2000-02-11,87.75877480154789,87.75877480154789,84.26562087497066,85.87784576416016,24876000,0.0,0.0,0.0
2000-02-14,85.97862386165704,85.98534146645912,84.05067128346379,85.77037811279297,22814600,0.0,0.0,0.0
2000-02-15,85.07176171001713,86.52276459452152,82.43846017887951,86.38841247558594,30572800,0.0,0.0,0.0
2000-02-16,85.90474791765213,87.43636212825776,85.39420984745027,85.98535919189453,25310600,0.0,0.0,0.0
2000-02-17,87.00639525825567,88.77984247476118,85.66287463969087,87.81250762939453,30080200,0.0,0.0,0.0
2000-02-18,88.24240340944321,88.5648482452877,84.64176940917969,84.64176940917969,25271200,0.0,0.0,0.0
2000-02-22,85.12549345764933,85.9316060850892,82.76089641715907,84.91053009033203,37226200,0.0,0.0,0.0
2000-02-23,85.7098964684301,90.28458410029788,85.25981706852535,89.63969421386719,32170800,0.0,0.0,0.0
2000-02-24,90.17711731637588,91.83636552683065,87.705039010921,91.57437896728516,48868200,0.0,0.0,0.0
2000-02-25,91.30564225113785,92.4341993360548,89.31723214914132,89.47845458984375,32617600,0.0,0.0,0.0
2000-02-28,88.77983852533194,90.87573059705588,86.41524234184853,89.42472839355469,38216200,0.0,0.0,0.0
2000-02-29,90.92949144064123,92.08491937561392,90.23086059623914,91.78934478759766,23978600,0.0,0.0,0.0
2000-03-01,92.21926491767273,93.34782235547641,91.57437495321348,92.54170989990234,24468400,0.0,0.0,0.0
2000-03-02,92.91791323916716,93.02539492018414,90.06964869221757,90.39881134033203,32739200,0.0,0.0,0.0
2000-03-03,92.86417345552546,95.55121551153024,92.00431999760393,95.49747467041016,32017200,0.0,0.0,0.0
2000-03-06,96.08860203728604,97.351511515964,94.7988221441681,96.24982452392578,23268400,0.0,0.0,0.0
2000-03-07,97.86200830887775,97.91574911519784,93.50900299695073,94.79878234863281,39471000,0.0,0.0,0.0
2000-03-08,95.44372044252545,96.30357377984551,91.38628750704648,95.65868377685547,43512600,0.0,0.0,0.0
